# ILM.D.U2.C.NLIQ.U2.EUR UNIT= Eurosystem reporting sector - Net liquidity effect from Autonomous Factors and MonPol portfolios UNIT_MULT= n=711
TIME_PERIOD,OBS_VALUE
2025-10-13,-2722595
2025-10-14,-2713489
2025-10-15,-2714837
2025-10-16,-2711087
2025-10-17,-2711440
2025-10-18,-2711440
2025-10-19,-2711440
2025-10-20,-2711788
2025-10-21,-2706515
2025-10-22,-2712855
2025-10-23,-2709906
2025-10-24,-2712725
2025-10-25,-2712725
2025-10-26,-2712725
2025-10-27,-2701923
2025-10-28,-2664586
2025-10-29,-2678349
2025-10-30,-2647354
2025-10-31,-2640052
2025-11-01,-2640052
2025-11-02,-2640052
2025-11-03,-2658615
2025-11-04,-2661858
2025-11-05,-2660842
2025-11-06,-2657591
2025-11-07,-2658762
2025-11-08,-2658762
2025-11-09,-2658762
2025-11-10,-2661917
2025-11-11,-2663634
2025-11-12,-2658615
2025-11-13,-2656895
2025-11-14,-2656242
2025-11-15,-2656242
2025-11-16,-2656242
2025-11-17,-2660808
2025-11-18,-2665167
2025-11-19,-2656055
2025-11-20,-2655614
2025-11-21,-2644301
2025-11-22,-2644301
2025-11-23,-2644301
2025-11-24,-2652127
2025-11-25,-2625489
2025-11-26,-2610507
2025-11-27,-2605334
2025-11-28,-2611308
2025-11-29,-2611308
2025-11-30,-2611308
2025-12-01,-2603246
2025-12-02,-2600809
2025-12-03,-2606573
2025-12-04,-2602164
2025-12-05,-2606812
2025-12-06,-2606812
2025-12-07,-2606812
2025-12-08,-2610497
2025-12-09,-2619102
2025-12-10,-2618055
2025-12-11,-2613933
2025-12-12,-2610757
2025-12-13,-2610757
2025-12-14,-2610757
2025-12-15,-2619752
2025-12-16,-2621353
2025-12-17,-2629536
2025-12-18,-2613542
2025-12-19,-2605048
2025-12-20,-2605048
2025-12-21,-2605048
2025-12-22,-2604179
2025-12-23,-2596110
2025-12-24,-2586330
2025-12-25,-2586330
2025-12-26,-2586330
2025-12-27,-2586330
2025-12-28,-2586330
2025-12-29,-2595490
2025-12-30,-2597783
2025-12-31,-2563895
2026-01-01,-2576680
2026-01-02,-2599847
2026-01-03,-2599847
2026-01-04,-2599847
2026-01-05,-2604728
2026-01-06,-2604485
2026-01-07,-2625984
2026-01-08,-2629942
2026-01-09,-2630013
2026-01-10,-2630013
2026-01-11,-2630013
2026-01-12,-2626950
2026-01-13,-2631245
2026-01-14,-2629138
2026-01-15,-2622079
2026-01-16,-2616722
2026-01-17,-2616722
2026-01-18,-2616722
2026-01-19,-2610662
2026-01-20,-2602727
2026-01-21,-2587387
2026-01-22,-2587833
2026-01-23,-2606670
2026-01-24,-2606670
2026-01-25,-2606670
2026-01-26,-2613607
2026-01-27,-2601622
2026-01-28,-2606810
2026-01-29,-2598219
2026-01-30,-2594096
2026-01-31,-2594096
2026-02-01,-2594096
2026-02-02,-2577489
2026-02-03,-2589298
2026-02-04,-2582973
2026-02-05,-2581845
2026-02-06,-2585210
2026-02-07,-2585210
2026-02-08,-2585210
2026-02-09,-2590304
2026-02-10,-2586845
2026-02-11,-2588629
2026-02-12,-2581557
2026-02-13,-2598254
2026-02-14,-2598254
2026-02-15,-2598254
2026-02-16,-2576869
2026-02-17,-2575181
2026-02-18,-2583600
2026-02-19,-2573658
2026-02-20,-2575468
2026-02-21,-2575468
2026-02-22,-2575468
2026-02-23,-2576685
2026-02-24,-2581869
2026-02-25,-2553846
2026-02-26,-2551861
2026-02-27,-2550582
2026-02-28,-2550582
2026-03-01,-2550582
2026-03-02,-2545510
2026-03-03,-2532689
2026-03-04,-2533246
2026-03-05,-2541829
2026-03-06,-2540769
2026-03-07,-2540769
2026-03-08,-2540769
2026-03-09,-2543632
2026-03-10,-2544931
2026-03-11,-2557553
2026-03-12,-2548352
2026-03-13,-2531484
2026-03-14,-2531484
2026-03-15,-2531484
2026-03-16,-2536937
2026-03-17,-2527374
2026-03-18,-2528589
2026-03-19,-2513631
2026-03-20,-2514203
2026-03-21,-2514203
2026-03-22,-2514203
2026-03-23,-2509238
2026-03-24,-2521999
2026-03-25,-2520457
2026-03-26,-2511004
2026-03-27,-2507880
2026-03-28,-2507880
2026-03-29,-2507880
2026-03-30,-2496126
2026-03-31,-2490566
2026-04-01,-2478474
2026-04-02,-2482380
2026-04-03,-2482380
2026-04-04,-2482380
2026-04-05,-2482380
2026-04-06,-2482380
2026-04-07,-2485586
2026-04-08,-2485337
2026-04-09,-2493378
2026-04-10,-2483198
2026-04-11,-2483198
2026-04-12,-2483198
2026-04-13,-2479078
2026-04-14,-2478409
2026-04-15,-2448358
2026-04-16,-2446212
2026-04-17,-2436490
2026-04-18,-2436490
2026-04-19,-2436490
2026-04-20,-2440990
2026-04-21,-2437395
2026-04-22,-2467939
2026-04-23,-2464217
2026-04-24,-2458895
2026-04-25,-2458895
2026-04-26,-2458895
2026-04-27,-2437695
2026-04-28,-2440240
2026-04-29,-2401961
2026-04-30,-2393472
2026-05-01,-2393472
2026-05-02,-2393472
2026-05-03,-2393472
2026-05-04,-2391615
2026-05-05,-2405948
2026-05-06,-2390617
2026-05-07,-2393406
2026-05-08,-2396725
2026-05-09,-2396725
2026-05-10,-2396725
2026-05-11,-2400353
2026-05-12,-2402709
2026-05-13,-2407094
2026-05-14,-2406245
2026-05-15,-2402860
2026-05-16,-2402860
2026-05-17,-2402860
2026-05-18,-2401719
2026-05-19,-2396515
2026-05-20,-2377296
2026-05-21,-2383707
2026-05-22,-2383346
2026-05-23,-2383346
2026-05-24,-2383346
2026-05-25,-2348433
2026-05-26,-2350695
2026-05-27,-2340071
2026-05-28,-2343919
2026-05-29,-2344310
2026-05-30,-2344310
2026-05-31,-2344310
2026-06-01,-2329272
2026-06-02,-2340807
2026-06-03,-2365673
2026-06-04,-2360793
2026-06-05,-2365103
2026-06-06,-2365103
2026-06-07,-2365103
2026-06-08,-2370760
2026-06-09,-2374709
2026-06-10,-2363192
2026-06-11,-2365532
2026-06-12,-2351626
2026-06-13,-2351626
2026-06-14,-2351626
2026-06-15,-2360836
2026-06-16,-2346630
2026-06-17,-2349219
2026-06-18,-2343177
2026-06-19,-2339709
2026-06-20,-2339709
2026-06-21,-2339709
2026-06-22,-2331838
2026-06-23,-2334599
2026-06-24,-2335356
2026-06-25,-2329516
2026-06-26,-2318568
2026-06-27,-2318568
2026-06-28,-2318568
2026-06-29,-2305994
2026-06-30,-2321735
2026-07-01,-2328179
2026-07-02,-2346983
2026-07-03,-2343317
2026-07-04,-2343317
2026-07-05,-2343317
2026-07-06,-2346983
2026-07-07,-2345200
2026-07-08,-2323717
2026-07-09,-2339108
2026-07-10,-2341072
2026-07-11,-2341072
2026-07-12,-2341072
2026-07-13,-2331139
2026-07-14,-2315135
2026-07-15,-2283926
2026-07-16,-2308454
2026-07-17,-2313899
2026-07-18,-2313899
2026-07-19,-2313899
2026-07-20,-2307417
2026-07-21,-2295728
2026-07-22,-2273154
2026-07-23,-2300304
2026-07-24,-2293343
2026-07-25,-2293343
2026-07-26,-2293343
2026-07-27,-2294319
2026-07-28,-2292307
2026-07-29,-2279091
2026-07-30,-2290654
2026-07-31,-2286738
2026-08-01,-2286738
2026-08-02,-2286738
2026-08-03,-2286552
2026-08-04,-2284813
2026-08-05,-2261355
2026-08-06,-2291969
2026-08-07,-2297175
2026-08-08,-2297175
2026-08-09,-2297175
2026-08-10,-2297009
2026-08-11,-2297834
2026-08-12,-2265473
2026-08-13,-2303529
2026-08-14,-2304409
2026-08-15,-2304409
2026-08-16,-2304409
2026-08-17,-2288931
2026-08-18,-2298262
2026-08-19,-2263402
2026-08-20,-2297713
2026-08-21,-2292484
2026-08-22,-2292484
2026-08-23,-2292484
2026-08-24,-2283459
2026-08-25,-2282539
2026-08-26,-2259948
2026-08-27,-2288799
2026-08-28,-2291306
2026-08-29,-2291306
2026-08-30,-2291306
2026-08-31,-2284515
2026-09-01,-2275161
2026-09-02,-2251711
2026-09-03,-2281646
2026-09-04,-2305196
2026-09-05,-2305196
2026-09-06,-2305196
2026-09-07,-2306280
