date,CORRA_TOTAL_VOLUME,CORRA_TRIMMED_VOLUME,CORRA_RATE_AT_PERCENTILE_5,CORRA_RATE_AT_PERCENTILE_95
2020-06-12,12906808055,9680106041,0.2000,0.2500
2020-06-15,11031629325,8273721994,0.2000,0.2500
2020-06-16,10592992420,7944744315,0.1800,0.2500
2020-06-17,11803081929,8852311447,0.1800,0.2500
2020-06-18,12621151108,9465863331,0.1800,0.2500
2020-06-19,13925523423,10444142567,0.2000,0.2500
2020-06-22,12185072208,9138804156,0.1800,0.2500
2020-06-23,9648691019,7236518264,0.1900,0.2500
2020-06-24,5528297000,4146222750,0.2000,0.2500
2020-06-25,8651041423,6488281067,0.1800,0.2500
2020-06-26,12280642794,9210482096,0.1900,0.2500
2020-06-29,11901331293,8925998470,0.2000,0.2500
2020-06-30,14689021488,11016766116,0.2000,0.2500
2020-07-02,9967602111,7475701583,0.2000,0.2500
2020-07-03,10107739597,7580804698,0.1900,0.2500
2020-07-06,9400116007,7050087005,0.1800,0.2500
2020-07-07,9932939595,7449704696,0.2000,0.2500
2020-07-08,9767075805,7325306854,0.2000,0.2500
2020-07-09,10505566719,7879175039,0.2200,0.2500
2020-07-10,10479573399,7859680049,0.2100,0.2500
2020-07-13,11228274580,8421205935,0.2000,0.2500
2020-07-14,11990593375,8992945031,0.2000,0.2500
2020-07-15,9986382575,7489786931,0.2000,0.2500
2020-07-16,11987735543,8990801657,0.2200,0.2500
2020-07-17,13725642583,10294231937,0.2200,0.2500
2020-07-20,12885835341,9664376506,0.2200,0.2500
2020-07-21,14260632339,10695474254,0.2200,0.2500
2020-07-22,14644369011,10983276758,0.2200,0.2500
2020-07-23,14364406786,10773305090,0.2200,0.2500
2020-07-24,14464924194,10848693146,0.2200,0.2500
2020-07-27,16453800422,12340350316,0.2200,0.2500
2020-07-28,14622942214,10967206660,0.2000,0.2500
2020-07-29,12397294430,9297970822,0.2000,0.2500
2020-07-30,12544369293,9408276970,0.2000,0.2500
2020-07-31,14082156394,10561617296,0.2000,0.2500
2020-08-04,11328022833,8496017125,0.2000,0.2500
2020-08-05,11408037662,8556028246,0.2200,0.2500
2020-08-06,11431713314,8573784986,0.2200,0.2500
2020-08-07,9780764102,7335573076,0.2000,0.2500
2020-08-10,10726883818,8045162864,0.2200,0.2500
2020-08-11,8978434652,6733825989,0.2200,0.2500
2020-08-12,9016798128,6762598596,0.2000,0.2500
2020-08-13,9465412735,7099059551,0.2200,0.2500
2020-08-14,11591723264,8693792448,0.2000,0.2500
2020-08-17,12867614476,9650710857,0.2000,0.2500
2020-08-18,11525305464,8643979098,0.2000,0.2500
2020-08-19,13712448155,10284336116,0.2200,0.2500
2020-08-20,11338587279,8503940459,0.2000,0.2500
2020-08-21,14711552264,11033664198,0.2000,0.2500
2020-08-24,12431428690,9323571518,0.2000,0.2500
2020-08-25,13741713996,10306285497,0.2000,0.2500
2020-08-26,13506753798,10130065348,0.2000,0.2500
2020-08-27,13264433004,9948324753,0.2000,0.2500
2020-08-28,14966694265,11225020699,0.2000,0.2500
2020-08-31,15064734181,11298550636,0.2000,0.2500
2020-09-01,12930574631,9697930973,0.2000,0.2500
2020-09-02,11600953207,8700714905,0.2000,0.2500
2020-09-03,12068521349,9051391012,0.2000,0.2500
2020-09-04,11776929456,8832697092,0.2000,0.2500
2020-09-08,13487129420,10115347065,0.2000,0.2500
2020-09-09,12979884151,9734913113,0.1900,0.2500
2020-09-10,12281602248,9211201686,0.2200,0.2500
2020-09-11,12732253172,9549189879,0.2000,0.2500
2020-09-14,9166890000,6875167500,0.2200,0.2500
2020-09-15,10590048976,7942536732,0.2000,0.2500
2020-09-16,10028214351,7521160763,0.2000,0.2500
2020-09-17,11300124560,8475093420,0.1800,0.2500
2020-09-18,10777873020,8083404765,0.2000,0.2500
2020-09-21,8811846000,6608884500,0.1500,0.2500
2020-09-22,15016009888,11262007416,0.1500,0.2500
2020-09-23,13206412299,9904809224,0.1500,0.2500
2020-09-24,11322312960,8491734720,0.1500,0.2500
2020-09-25,12387475228,9290606421,0.1500,0.2500
2020-09-28,6614493000,4960869750,0.1500,0.2500
2020-09-29,10103712785,7577784589,0.1500,0.2500
2020-09-30,12448645895,9336484421,0.1500,0.2500
2020-10-01,10269094202,7701820652,0.1500,0.2500
2020-10-02,9954993159,7466244869,0.1500,0.2500
2020-10-05,11540147796,8655110847,0.1500,0.2500
2020-10-06,9586662980,7189997235,0.1400,0.2500
2020-10-07,11716741193,8787555895,0.1500,0.2500
2020-10-08,11375139872,8531354904,0.1700,0.2500
2020-10-09,12919770913,9689828185,0.1500,0.2500
2020-10-13,11994412118,8995809088,0.1700,0.2500
2020-10-14,12261962094,9196471570,0.1500,0.2500
2020-10-15,12930047076,9697535307,0.1800,0.2500
2020-10-16,11539416990,8654562742,0.1700,0.2500
2020-10-19,11454648123,8590986092,0.1800,0.2500
2020-10-20,9971863140,7478897355,0.1700,0.2500
2020-10-21,12944478434,9708358826,0.1700,0.2500
2020-10-22,13810728992,10358046744,0.1700,0.2500
2020-10-23,14903199438,11177399578,0.1700,0.2500
2020-10-26,14728898722,11046674042,0.1700,0.2500
2020-10-27,12174728261,9131046196,0.1700,0.2500
2020-10-28,12658076008,9493557006,0.1700,0.2500
2020-10-29,13102705694,9827029270,0.1700,0.2500
2020-10-30,14385831123,10789373342,0.1700,0.2500
2020-11-02,20097360060,15073020045,0.1000,0.2500
2020-11-03,11944601123,8958450842,0.1500,0.2500
2020-11-04,11448800652,8586600489,0.1500,0.2500
2020-11-05,10789640367,8092230275,0.1500,0.2500
2020-11-06,13390148300,10042611225,0.1600,0.2500
2020-11-09,12021438428,9016078821,0.1600,0.2500
2020-11-10,18546524597,13909893448,0.1500,0.2500
2020-11-12,15756192496,11817144372,0.1300,0.2500
2020-11-13,14590629751,10942972313,0.1300,0.2500
2020-11-16,14390775454,10793081590,0.1700,0.2500
2020-11-17,14069881249,10552410937,0.1700,0.2500
2020-11-18,16609901027,12457425770,0.1800,0.2500
2020-11-19,16264591548,12198443661,0.1700,0.2500
2020-11-20,12382547945,9286910959,0.1800,0.2500
2020-11-23,12923040021,9692280016,0.1500,0.2500
2020-11-24,10568344159,7926258119,0.1700,0.2500
2020-11-25,13578134077,10183600558,0.1800,0.2500
2020-11-26,8595178817,6446384113,0.1700,0.2500
2020-11-27,11657629635,8743222226,0.2000,0.2500
2020-11-30,13034822359,9776116769,0.2000,0.2500
2020-12-01,11417444397,8563083298,0.1800,0.2500
2020-12-02,11790230284,8842672713,0.1800,0.2500
2020-12-03,9946473108,7459854831,0.1500,0.2500
2020-12-04,11935017262,8951262946,0.1700,0.2500
2020-12-07,13484983124,10113737343,0.1700,0.2500
2020-12-08,14590426148,10942819611,0.1500,0.2500
2020-12-09,14034963533,10526222650,0.1500,0.2500
2020-12-10,14912867225,11184650419,0.1500,0.2500
2020-12-11,15217440256,11413080192,0.1500,0.2500
2020-12-14,17550390903,13162793177,0.1500,0.2500
2020-12-15,19358232798,14518674598,0.1400,0.2500
2020-12-16,18194979764,13646234823,0.1300,0.2500
2020-12-17,15918258253,11938693690,0.1000,0.2500
2020-12-18,15452991852,11589743889,0.1000,0.2500
2020-12-21,12719986352,9539989764,0.1200,0.2500
2020-12-22,10931772175,8198829131,0.1500,0.2500
2020-12-23,11254688322,8441016242,0.1100,0.2500
2020-12-24,9780795197,7335596398,0.1000,0.2500
2020-12-29,10248217380,7686163035,0.1200,0.2500
2020-12-30,9687558761,7265669071,0.1000,0.2500
2020-12-31,6567872332,4925904249,0.0500,0.2500
2021-01-04,11246765355,8435074016,0.0500,0.2500
2021-01-05,9585856527,7189392395,0.0500,0.2500
2021-01-06,8097270996,6072953247,0.1000,0.2500
2021-01-07,10685518468,8014138851,0.1000,0.2500
2021-01-08,11344926235,8508694676,0.1700,0.2500
2021-01-11,11421869771,8566402328,0.1800,0.2500
2021-01-12,13077657510,9808243132,0.1500,0.2500
2021-01-13,12912130838,9684098128,0.1500,0.2500
2021-01-14,12627308337,9470481253,0.1300,0.2500
2021-01-15,11985141536,8988856152,0.1000,0.2500
2021-01-18,13016215482,9762161612,0.0900,0.2500
2021-01-19,16350100877,12262575658,0.1000,0.2500
2021-01-20,16830873693,12623155270,0.1000,0.2500
2021-01-21,15137391012,11353043259,0.1000,0.2000
2021-01-22,14516473334,10887355000,0.1000,0.2000
2021-01-25,12135074229,9101305672,0.1500,0.2500
2021-01-26,14714185665,11035639249,0.1500,0.2500
2021-01-27,11810188684,8857641513,0.1500,0.2100
2021-01-28,15149015707,11361761780,0.1400,0.2000
2021-01-29,12800680970,9600510728,0.1500,0.2000
2021-02-01,13581131608,10185848706,0.1500,0.2500
2021-02-02,11087247674,8315435756,0.1500,0.2400
2021-02-03,11682572404,8761929303,0.1500,0.2400
2021-02-04,9712882297,7284661723,0.1500,0.2000
2021-02-05,13556551100,10167413325,0.1500,0.2400
2021-02-08,11398477469,8548858102,0.1500,0.2000
2021-02-09,12230478877,9172859158,0.1700,0.2400
2021-02-10,14253148941,10689861706,0.1800,0.2000
2021-02-11,12704522796,9528392097,0.1600,0.2300
2021-02-12,15640640055,11730480041,0.1800,0.2300
2021-02-16,15332386924,11499290193,0.1700,0.2500
2021-02-17,13604217506,10203163130,0.1700,0.2200
2021-02-18,17524102296,13143076722,0.1700,0.2100
2021-02-19,14701733122,11026299842,0.1800,0.2100
2021-02-22,17155731842,12866798882,0.1700,0.2100
2021-02-23,18281579578,13711184684,0.1500,0.2100
2021-02-24,19478482890,14608862168,0.1800,0.2100
2021-02-25,14473617064,10855212798,0.1500,0.2100
2021-02-26,14973921389,11230441042,0.1400,0.2000
2021-03-01,20049717984,15037288488,0.1300,0.2500
2021-03-02,16355144206,12266358154,0.1000,0.2500
2021-03-03,10055817000,7541862750,0.1400,0.2500
2021-03-04,12604259879,9453194909,0.1500,0.2300
2021-03-05,13932752916,10449564687,0.1400,0.2000
2021-03-08,11613250081,8709937561,0.1500,0.2300
2021-03-09,14032826833,10524620125,0.1600,0.2200
2021-03-10,13506117868,10129588401,0.1500,0.2000
2021-03-11,18323127175,13742345381,0.1500,0.2200
2021-03-12,14007940996,10505955747,0.1500,0.2000
2021-03-15,11453175000,8589881250,0.1500,0.2200
2021-03-16,15490308482,11617731362,0.1400,0.2100
2021-03-17,13875341638,10406506228,0.1300,0.2000
2021-03-18,16599865795,12449899346,0.1000,0.2000
2021-03-19,15181163484,11385872613,0.1000,0.2200
2021-03-22,12961809409,9721357057,0.1200,0.2000
2021-03-23,12279250701,9209438026,0.1300,0.2000
2021-03-24,9786985084,7340238813,0.1300,0.2000
2021-03-25,13046751867,9785063900,0.1300,0.2000
2021-03-26,13086267591,9814700693,0.1400,0.2200
2021-03-29,13483981460,10112986095,0.1400,0.2000
2021-03-30,12434473267,9325854950,0.1100,0.2000
2021-03-31,12033903968,9025427976,0.0500,0.2000
2021-04-01,12554992781,9416244586,0.1000,0.2000
2021-04-05,17564619549,13173464662,0.1300,0.2000
2021-04-06,15317682207,11488261655,0.1300,0.2000
2021-04-07,13503410854,10127558140,0.1100,0.2000
2021-04-08,13795502462,10346626846,0.1300,0.2000
2021-04-09,10868532507,8151399380,0.1100,0.2000
2021-04-12,16780953393,12585715045,0.1000,0.2000
2021-04-13,13953788475,10465341356,0.1000,0.2000
2021-04-14,13681247851,10260935888,0.1000,0.2000
2021-04-15,15057717204,11293287903,0.1100,0.2000
2021-04-16,14441202987,10830902240,0.1100,0.2100
2021-04-19,15314921008,11486190756,0.1500,0.2000
2021-04-20,15809242879,11856932159,0.1500,0.2000
2021-04-21,16016933912,12012700434,0.1500,0.2000
2021-04-22,16792049522,12594037142,0.1500,0.2000
2021-04-23,15162762337,11372071753,0.1500,0.2200
2021-04-26,15838121821,11878591366,0.1500,0.2500
2021-04-27,12910408858,9682806644,0.1500,0.2500
2021-04-28,14082214424,10561660818,0.1500,0.2000
2021-04-29,13125299130,9843974348,0.1500,0.2200
2021-04-30,14909957983,11182468487,0.1500,0.2200
2021-05-03,19380232219,14535174164,0.1500,0.2000
2021-05-04,13542667299,10157000474,0.1500,0.2000
2021-05-05,17169955454,12877466590,0.1600,0.2000
2021-05-06,12761154848,9570866136,0.1500,0.2000
2021-05-07,13749967740,10312475805,0.1500,0.2000
2021-05-10,17382946754,13037210066,0.1500,0.2000
2021-05-11,14749769271,11062326953,0.1500,0.2000
2021-05-12,19148616085,14361462064,0.1500,0.2000
2021-05-13,17718190626,13288642970,0.1500,0.2200
2021-05-14,16667199364,12500399523,0.1600,0.2300
2021-05-17,14670060173,11002545130,0.1700,0.2200
2021-05-18,16549173072,12411879804,0.1600,0.2100
2021-05-19,17705407171,13279055378,0.1600,0.2400
2021-05-20,15448059162,11586044372,0.1600,0.2000
2021-05-21,14788887792,11091665844,0.1500,0.2100
2021-05-25,14925910280,11194432710,0.1600,0.2000
2021-05-26,17198923696,12899192772,0.1500,0.2000
2021-05-27,17779911521,13334933641,0.1700,0.2200
2021-05-28,16212147250,12159110438,0.1800,0.2500
2021-05-31,13321753424,9991315068,0.1800,0.2200
2021-06-01,16253721506,12190291130,0.1700,0.2100
2021-06-02,12432422167,9324316625,0.1700,0.2000
2021-06-03,12601246594,9450934946,0.1700,0.2000
2021-06-04,14316355479,10737266609,0.1600,0.2000
2021-06-07,16793055343,12594791507,0.1600,0.2200
2021-06-08,16917318659,12687988994,0.1500,0.2000
2021-06-09,13050307603,9787730702,0.1600,0.2000
2021-06-10,13088584533,9816438400,0.1500,0.2200
2021-06-11,13349937718,10012453288,0.1800,0.2100
2021-06-14,12821422051,9616066538,0.1700,0.2000
2021-06-15,21037093411,15777820058,0.1700,0.2000
2021-06-16,22622772741,16967079556,0.1600,0.2000
2021-06-17,24368196095,18276147071,0.1600,0.2000
2021-06-18,24970700691,18728025518,0.1500,0.2000
2021-06-21,19785827573,14839370680,0.1500,0.2000
2021-06-22,21410660034,16057995026,0.1500,0.2000
2021-06-23,16893869389,12670402042,0.1600,0.2000
2021-06-24,19537433796,14653075347,0.1600,0.2000
2021-06-25,21394230856,16045673142,0.1500,0.2500
2021-06-28,27009679198,20257259398,0.1500,0.2000
2021-06-29,22068483842,16551362882,0.1500,0.2000
2021-06-30,30835636026,23126727020,0.1500,0.2000
2021-07-02,23940383910,17955287932,0.1500,0.2000
2021-07-05,20400137744,15300103308,0.1500,0.2200
2021-07-06,21285488879,15964116659,0.1500,0.2200
2021-07-07,20016029594,15012022196,0.1600,0.2000
2021-07-08,15454838215,11591128661,0.1700,0.2100
2021-07-09,15768075181,11826056386,0.1600,0.2000
2021-07-12,15331965979,11498974484,0.1800,0.2500
2021-07-13,19989813899,14992360424,0.1500,0.2300
2021-07-14,16352677959,12264508469,0.1800,0.2200
2021-07-15,13631368165,10223526124,0.1800,0.2000
2021-07-16,15137197238,11352897928,0.1700,0.2100
2021-07-19,19959247925,14969435944,0.1700,0.2200
2021-07-20,18144683280,13608512460,0.1600,0.2200
2021-07-21,18587531195,13940648396,0.1700,0.2000
2021-07-22,17311512442,12983634332,0.1700,0.2100
2021-07-23,16480359232,12360269424,0.1700,0.2300
2021-07-26,15213087618,11409815714,0.1800,0.2500
2021-07-27,13294103172,9970577379,0.1800,0.2200
2021-07-28,16081087815,12060815861,0.1800,0.2100
2021-07-29,16099441233,12074580925,0.1800,0.2100
2021-07-30,18202400275,13651800206,0.1500,0.2000
2021-08-03,19432571021,14574428266,0.1700,0.2100
2021-08-04,16928365557,12696274168,0.1800,0.2100
2021-08-05,13826747194,10370060396,0.1800,0.2200
2021-08-06,18038216415,13528662311,0.1800,0.2400
2021-08-09,15846803337,11885102503,0.1800,0.2400
2021-08-10,14634605093,10975953820,0.1900,0.2300
2021-08-11,16531204591,12398403443,0.1900,0.2200
2021-08-12,16823829033,12617871775,0.1900,0.2200
2021-08-13,15559886908,11669915181,0.1900,0.2200
2021-08-16,13523865578,10142899184,0.1900,0.2300
2021-08-17,15410828128,11558121096,0.1800,0.2200
2021-08-18,14503672877,10877754658,0.1500,0.2200
2021-08-19,14401520623,10801140467,0.1700,0.2200
2021-08-20,15682067593,11761550695,0.1800,0.2400
2021-08-23,17520427509,13140320632,0.1800,0.2300
2021-08-24,14763256955,11072442716,0.1700,0.2300
2021-08-25,15415690540,11561767905,0.1800,0.2200
2021-08-26,12201774809,9151331107,0.1700,0.2200
2021-08-27,13692277432,10269208074,0.1700,0.2300
2021-08-30,12613408693,9460056520,0.1700,0.2300
2021-08-31,15437311394,11577983546,0.1500,0.2100
2021-09-01,16186886370,12140164778,0.1500,0.2200
2021-09-02,18232916884,13674687663,0.1200,0.2200
2021-09-03,12195038940,9146279205,0.1300,0.2200
2021-09-07,20140449641,15105337231,0.1000,0.2200
2021-09-08,11959710287,8969782715,0.1700,0.2000
2021-09-09,15984005518,11988004138,0.1500,0.2000
2021-09-10,16514896529,12386172397,0.1700,0.2400
2021-09-13,15024536483,11268402362,0.1700,0.2100
2021-09-14,18471014190,13853260642,0.1500,0.2000
2021-09-15,12815127259,9611345444,0.1600,0.2200
2021-09-16,11493615472,8620211604,0.1300,0.2200
2021-09-17,11415324069,8561493052,0.1500,0.2200
2021-09-20,16467207913,12350405935,0.1500,0.2200
2021-09-21,15175915912,11381936934,0.1200,0.2500
2021-09-22,15595729193,11696796895,0.1300,0.2000
2021-09-23,17417735670,13063301752,0.1300,0.2100
2021-09-24,14591502905,10943627179,0.1500,0.2400
2021-09-27,14774923939,11081192954,0.1500,0.2100
2021-09-28,12906075280,9679556460,0.1000,0.2200
2021-09-29,11717902064,8788426548,0.1600,0.2200
2021-10-01,18481693259,13861269944,0.1300,0.2100
2021-10-04,14941402306,11206051730,0.1500,0.2000
2021-10-05,16492316600,12369237450,0.1500,0.2400
2021-10-06,15711320736,11783490552,0.1500,0.2000
2021-10-07,14172051008,10629038256,0.1500,0.2200
2021-10-08,14135530764,10601648073,0.1500,0.2200
2021-10-12,14283023775,10712267831,0.1500,0.2000
2021-10-13,10585604616,7939203462,0.1500,0.2200
2021-10-14,12486950680,9365213010,0.1500,0.2200
2021-10-15,15411422052,11558566539,0.1500,0.2600
2021-10-18,16152885965,12114664474,0.1600,0.2500
2021-10-19,16211395469,12158546602,0.1200,0.2300
2021-10-20,15310578456,11482933842,0.1500,0.2300
2021-10-21,14119588717,10589691538,0.1000,0.2200
2021-10-22,18832208250,14124156188,0.1000,0.2100
2021-10-25,13115522896,9836642172,0.1400,0.2000
2021-10-26,13437246585,10077934939,0.1600,0.2400
2021-10-27,14862569942,11146927456,0.1600,0.2700
2021-10-28,16015704853,12011778640,0.1500,0.2500
2021-10-29,20414603698,15310952774,0.1000,0.2300
2021-11-01,16369704699,12277278524,0.1700,0.2000
2021-11-02,19578458169,14683843627,0.1600,0.2100
2021-11-03,16442573055,12331929791,0.1600,0.2100
2021-11-04,14940745387,11205559040,0.1600,0.2200
2021-11-05,15902308191,11926731143,0.1600,0.2200
2021-11-08,14803053806,11102290354,0.1600,0.2200
2021-11-09,16491740938,12368805704,0.1600,0.2100
2021-11-10,16193780764,12145335573,0.1600,0.2200
2021-11-12,19021909488,14266432116,0.1600,0.2000
2021-11-15,16754423399,12565817549,0.1600,0.2400
2021-11-16,21986104639,16489578479,0.1600,0.2000
2021-11-17,17384296182,13038222136,0.1500,0.2000
2021-11-18,15077237767,11307928325,0.1500,0.2200
2021-11-19,17504983531,13128737648,0.1000,0.2000
2021-11-22,21145048818,15858786614,0.1000,0.2000
2021-11-23,19916200350,14937150262,0.1000,0.2000
2021-11-24,16960641222,12720480916,0.1200,0.2000
2021-11-25,17455208209,13091406157,0.1100,0.2000
2021-11-26,15170976901,11378232676,0.1200,0.2200
2021-11-29,20250769678,15188077258,0.1000,0.2000
2021-11-30,15534493886,11650870414,0.1000,0.2200
2021-12-01,18449147177,13836860383,0.1200,0.2000
2021-12-02,20679148009,15509361007,0.1200,0.2000
2021-12-03,18244492803,13683369602,0.1300,0.2000
2021-12-06,19594698058,14696023544,0.1200,0.2000
2021-12-07,17183218084,12887413563,0.0800,0.2200
2021-12-08,20334995321,15251246491,0.0200,0.2000
2021-12-09,19805671824,14854253868,0.0000,0.2000
2021-12-10,19568151559,14676113669,0.0000,0.2000
2021-12-13,18405257460,13803943095,0.0000,0.2000
2021-12-14,22070865224,16553148918,0.0200,0.2000
2021-12-15,17850944563,13388208422,0.0500,0.2000
2021-12-16,15926282216,11944711662,0.0600,0.2000
2021-12-17,17272391020,12954293265,0.0200,0.2000
2021-12-20,20170708335,15128031251,0.0500,0.2000
2021-12-21,18211428737,13658571553,0.0700,0.2000
2021-12-22,11772351000,8829263250,0.0500,0.2000
2021-12-23,13727059015,10295294261,0.1100,0.2000
2021-12-24,10698076760,8023557570,0.1000,0.2000
2021-12-29,15348175308,11511131481,0.0100,0.2000
2021-12-30,15513319764,11634989823,0.0500,0.2000
2021-12-31,12309091793,9231818845,0.0200,0.2000
2022-01-04,18390871880,13793153910,0.0800,0.2000
2022-01-05,19924158894,14943119170,0.1000,0.2000
2022-01-06,12241469114,9181101836,0.1200,0.2000
2022-01-07,16606603752,12454952814,0.1200,0.2000
2022-01-10,19008818483,14256613862,0.0700,0.2000
2022-01-11,16466122340,12349591755,0.1400,0.2000
2022-01-12,18558996242,13919247182,0.0600,0.2000
2022-01-13,18002825923,13502119442,0.1500,0.2000
2022-01-14,20125347776,15094010832,0.1600,0.2200
2022-01-17,16885458682,12664094012,0.1600,0.2000
2022-01-18,19094794232,14321095674,0.1500,0.2300
2022-01-19,16096157892,12072118419,0.1500,0.2000
2022-01-20,16444639189,12333479392,0.1500,0.2000
2022-01-21,14748762720,11061572040,0.0700,0.2000
2022-01-24,14960206530,11220154898,0.1500,0.2000
2022-01-25,15549332126,11661999094,0.1500,0.2000
2022-01-26,22215452901,16661589676,0.1300,0.2000
2022-01-27,20314361295,15235770971,0.0600,0.2000
2022-01-28,18236734542,13677550906,0.1000,0.2000
2022-01-31,16116795339,12087596504,0.0200,0.2000
2022-02-01,14791031000,11093273250,0.1000,0.2000
2022-02-02,12198459287,9148844465,0.1300,0.2000
2022-02-03,16547330000,12410497500,0.1000,0.1800
2022-02-04,14663488000,10997616000,0.1000,0.2000
2022-02-07,17165236852,12873927639,0.1500,0.2000
2022-02-08,14342640059,10756980044,0.1500,0.2000
2022-02-09,17313802000,12985351500,0.1500,0.2000
2022-02-10,18499176572,13874382429,0.1500,0.2000
2022-02-11,18454557736,13840918302,0.1600,0.2000
2022-02-14,20779734743,15584801057,0.1500,0.2000
2022-02-15,21876605645,16407454234,0.1600,0.2200
2022-02-16,19289849020,14467386765,0.1600,0.2000
2022-02-17,16272750940,12204563205,0.1600,0.2000
2022-02-18,16000444000,12000333000,0.1600,0.2000
2022-02-22,19410426439,14557819829,0.1500,0.2000
2022-02-23,13710152872,10282614654,0.1700,0.2000
2022-02-24,11518967022,8639225266,0.1800,0.2100
2022-02-25,14521809142,10891356856,0.1500,0.2200
2022-02-28,18362392007,13771794005,0.1500,0.2000
2022-03-01,17426515771,13069886828,0.1500,0.2000
2022-03-02,17580445141,13185333856,0.1000,0.2000
2022-03-03,23593452684,17695089513,0.3400,0.4800
2022-03-04,20291064092,15218298069,0.4000,0.4500
2022-03-07,20318358148,15238768611,0.3800,0.4500
2022-03-08,17407834258,13055875694,0.3700,0.4500
2022-03-09,11441574786,8581181090,0.4000,0.4500
2022-03-10,16030961014,12023220760,0.4100,0.4500
2022-03-11,15581017571,11685763178,0.4100,0.4600
2022-03-14,15633842526,11725381894,0.4100,0.4500
2022-03-15,19579095994,14684321996,0.4100,0.4500
2022-03-16,22295397113,16721547835,0.4100,0.4500
2022-03-17,19798734965,14849051224,0.3500,0.4500
2022-03-18,17196090049,12897067537,0.4100,0.4600
2022-03-21,17192766426,12894574820,0.4000,0.5000
2022-03-22,15572529304,11679396978,0.4200,0.5000
2022-03-23,16621337661,12466003246,0.4200,0.4700
2022-03-24,16302723694,12227042770,0.3900,0.4700
2022-03-25,12335339152,9251504364,0.4400,0.4700
2022-03-28,12060527621,9045395716,0.4300,0.4600
2022-03-29,14033403113,10525052335,0.4200,0.4700
2022-03-30,17405224516,13053918387,0.3800,0.4500
2022-03-31,19390294748,14542721061,0.3600,0.4600
2022-04-01,19996201045,14997150784,0.4000,0.5000
2022-04-04,18912082904,14184062178,0.4000,0.5000
2022-04-05,12653235030,9489926272,0.4200,0.4700
2022-04-06,13955460070,10466595052,0.4000,0.4500
2022-04-07,13721883387,10291412540,0.4200,0.4700
2022-04-08,16415828510,12311871382,0.4200,0.4700
2022-04-11,16365619932,12274214949,0.3900,0.4800
2022-04-12,15489781361,11617336021,0.3900,0.4700
2022-04-13,21092404946,15819303710,0.3800,0.4700
2022-04-14,24224889156,18168666867,0.8900,0.9700
2022-04-18,27096043606,20322032704,0.9000,0.9700
2022-04-19,26487206192,19865404644,0.8900,0.9500
2022-04-20,23515739897,17636804923,0.8900,0.9500
2022-04-21,24142580622,18106935466,0.8900,0.9500
2022-04-22,15054201791,11290651343,0.9000,0.9500
2022-04-25,13333244374,9999933280,0.8900,0.9500
2022-04-26,14119471247,10589603435,0.8900,0.9500
2022-04-27,16177807362,12133355522,0.9000,0.9500
2022-04-28,17190813757,12893110318,0.9000,0.9500
2022-04-29,14217806408,10663354806,0.9000,0.9800
2022-05-02,16390702920,12293027190,0.9000,1.0000
2022-05-03,16669103596,12501827697,0.9000,0.9800
2022-05-04,14048950419,10536712814,0.9300,1.0000
2022-05-05,16563144928,12422358696,0.9400,1.0000
2022-05-06,15929632596,11947224447,0.9400,0.9800
2022-05-09,16412775261,12309581446,0.9100,0.9800
2022-05-10,17343674835,13007756126,0.9100,1.0000
2022-05-11,16003416000,12002562000,0.9000,0.9800
2022-05-12,20195616473,15146712355,0.9300,0.9900
2022-05-13,19831274552,14873455914,0.9300,0.9900
2022-05-16,18102582160,13576936620,0.9400,1.0000
2022-05-17,20822220379,15616665284,0.9400,1.0000
2022-05-18,18682588911,14011941683,0.9300,0.9800
2022-05-19,19880122113,14910091585,0.9300,0.9900
2022-05-20,20127020703,15095265527,0.9500,0.9800
2022-05-24,20625750113,15469312585,0.9300,1.0000
2022-05-25,22341718652,16756288989,0.9300,0.9700
2022-05-26,21584501725,16188376294,0.9300,0.9700
2022-05-27,22278177092,16708632819,0.9500,0.9700
2022-05-30,23233690715,17425268036,0.9500,0.9700
2022-05-31,27516622466,20637466850,0.9400,0.9700
2022-06-01,21228762978,15921572234,0.9400,0.9600
2022-06-02,28064097426,21048073070,1.4000,1.4700
2022-06-03,23321522841,17491142131,1.4300,1.4700
2022-06-06,18216211276,13662158457,1.4400,1.4700
2022-06-07,15226708001,11420031001,1.4500,1.4800
2022-06-08,17199235415,12899426561,1.4500,1.4700
2022-06-09,23474516029,17605887022,1.4300,1.4700
2022-06-10,20356711367,15267533525,1.4500,1.5000
2022-06-13,22336531952,16752398964,1.4000,1.4800
2022-06-14,22565345315,16924008986,1.4000,1.4800
2022-06-15,19201439837,14401079878,1.4000,1.5000
2022-06-16,23947636436,17960727327,1.4300,1.5000
2022-06-17,19404344727,14553258545,1.4300,1.5000
2022-06-20,18844044796,14133033597,1.4400,1.4800
2022-06-21,20765662316,15574246737,1.4400,1.4800
2022-06-22,19759024991,14819268743,1.4300,1.4900
2022-06-23,18758267223,14068700417,1.4300,1.4900
2022-06-24,18013698883,13510274162,1.4500,1.5000
2022-06-27,20845458834,15634094126,1.4300,1.5000
2022-06-28,16082393725,12061795294,1.4500,1.5000
2022-06-29,18268608866,13701456650,1.4100,1.5000
2022-06-30,17476207710,13107155782,1.4200,1.5000
2022-07-04,20236633829,15177475372,1.4300,1.4700
2022-07-05,22149934001,16612450501,1.4500,1.4700
2022-07-06,18744247338,14058185504,1.4500,1.4800
